order_id,delivery_person_id,delivery_person_age,delivery_person_rating,city,order_date,order_time,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,distance_km,order_value_inr,payment_type,order_status,cancellation_reason,delivery_time_min
ORD105701,MUMRES09DEL03,40,4.7,Mumbai,2026-03-18,08:11:00,Sunny,Low,3,Drinks,scooter,1,No,1.62,397.6,Cash,Delivered,,29.1
ORD102049,HYDRES24DEL02,33,4.7,Hyderabad,2026-03-18,08:41:00,Cloudy,High,2,Meal,electric_scooter,1,No,1.51,99.84,UPI,Delivered,,31.9
ORD104759,CHERES13DEL02,41,4.4,Chennai,2026-03-18,08:42:00,Sunny,Medium,2,Meal,motorcycle,0,No,0.86,202.4,Wallet,Delivered,,25.6
ORD103821,MUMRES40DEL08,22,3.7,Mumbai,2026-03-18,09:10:00,Sunny,Medium,1,Meal,bicycle,0,No,5.92,489.62,UPI,Delivered,,29.6
ORD102672,HYDRES25DEL06,28,4.5,Hyderabad,2026-03-18,11:07:00,Sunny,High,3,Drinks,motorcycle,0,No,2.64,444.34,UPI,Delivered,,35.1
ORD104778,DELRES36DEL08,23,4.6,Delhi,2026-03-18,11:09:00,Sunny,Low,2,Drinks,scooter,1,No,4.09,199.76,Card,Delivered,,28.7
ORD104939,BENRES29DEL08,29,4.1,Bengaluru,2026-03-18,11:15:00,Windy,Medium,1,Meal,motorcycle,3,No,11.4,281.05,UPI,Delivered,,55.3
ORD104823,BENRES20DEL05,41,4.1,Bengaluru,2026-03-18,11:29:00,Stormy,Jam,2,Meal,scooter,0,No,6.25,623.6,UPI,Delivered,,50.5
ORD104004,MUMRES18DEL06,33,4.1,Mumbai,2026-03-18,11:50:00,Sunny,Medium,0,Drinks,scooter,1,No,2.06,189.72,Cash,Delivered,,29.8
ORD101831,CHERES11DEL07,33,4.1,Chennai,2026-03-18,11:59:00,Stormy,High,1,Snack,motorcycle,1,No,7.29,329.21,UPI,Delivered,,53.3
ORD104593,HYDRES09DEL01,26,4.5,Hyderabad,2026-03-18,12:03:00,Cloudy,Medium,3,Snack,motorcycle,0,No,2.96,289.71,UPI,Delivered,,29.4
ORD101487,BENRES25DEL02,27,4.0,Bengaluru,2026-03-18,12:16:00,Cloudy,Medium,0,Snack,motorcycle,1,No,0.95,80.0,UPI,Delivered,,28.4
ORD100117,DELRES21DEL02,20,4.7,Delhi,2026-03-18,12:20:00,Cloudy,Medium,1,Snack,motorcycle,0,No,0.92,316.73,Cash,Delivered,,23.6
ORD104569,HYDRES21DEL04,28,4.3,Hyderabad,2026-03-18,12:28:00,Sunny,Low,2,Drinks,scooter,1,No,5.64,397.32,Card,Delivered,,28.1
ORD103891,DELRES08DEL04,31,4.0,Delhi,2026-03-18,12:34:00,Windy,Low,1,Snack,bicycle,0,No,5.51,823.55,Card,Delivered,,27.7
ORD100875,BENRES36DEL06,33,4.6,Bengaluru,2026-03-18,12:36:00,Sunny,High,3,Meal,scooter,0,No,1.73,625.32,UPI,Delivered,,28.9
ORD101856,CHERES29DEL03,28,4.2,Chennai,2026-03-18,12:40:00,Sunny,Low,1,Snack,scooter,1,No,4.76,163.38,Wallet,Delivered,,28.7
ORD102121,HYDRES26DEL02,35,4.5,Hyderabad,2026-03-18,12:44:00,Windy,Medium,1,Snack,motorcycle,1,No,1.57,289.28,UPI,Delivered,,22.4
ORD100651,BENRES41DEL02,24,4.3,Bengaluru,2026-03-18,12:48:00,Windy,Low,0,Meal,electric_scooter,0,No,5.25,189.01,Card,Cancelled,Traffic Delay,
ORD102720,BENRES01DEL04,30,4.4,Bengaluru,2026-03-18,13:10:00,Sandstorms,Jam,1,Drinks,motorcycle,0,No,2.96,269.43,UPI,Delivered,,52.2
ORD101906,BENRES02DEL06,28,4.7,Bengaluru,2026-03-18,13:21:00,Sandstorms,Low,3,Buffet,motorcycle,0,No,3.2,122.8,UPI,Delivered,,36.6
ORD100712,MUMRES15DEL08,23,4.5,Mumbai,2026-03-18,13:29:00,Cloudy,High,3,Drinks,scooter,1,No,7.56,254.1,Cash,Cancelled,Weather Disruption,
ORD102844,DELRES24DEL07,26,4.5,Delhi,2026-03-18,15:11:00,Sunny,High,1,Buffet,motorcycle,0,No,2.23,621.61,UPI,Delivered,,27.3
ORD100558,BENRES32DEL04,26,4.5,Bengaluru,2026-03-18,15:15:00,Fog,Medium,2,Buffet,motorcycle,0,No,5.32,350.59,Card,Delivered,,34.5
ORD101029,KOLRES36DEL02,27,4.6,Kolkata,2026-03-18,15:55:00,Stormy,High,3,Snack,motorcycle,0,No,4.15,357.3,Card,Cancelled,Traffic Delay,
ORD101471,MUMRES27DEL06,26,4.2,Mumbai,2026-03-18,18:05:00,Windy,Jam,2,Snack,motorcycle,0,No,1.08,179.86,Wallet,Delivered,,35.4
ORD105161,DELRES01DEL03,23,4.7,Delhi,2026-03-18,18:07:00,Sunny,High,0,Snack,scooter,2,No,1.01,107.82,UPI,Delivered,,39.5
ORD100516,CHERES25DEL03,18,4.6,Chennai,2026-03-18,18:23:00,Windy,Medium,3,Drinks,scooter,0,No,3.53,254.91,Card,Delivered,,29.8
ORD103685,KOLRES21DEL01,27,4.3,Kolkata,2026-03-18,18:45:00,Sunny,High,3,Snack,scooter,0,No,10.1,412.11,UPI,Delivered,,41.9
ORD103928,CHERES06DEL03,25,4.3,Chennai,2026-03-18,18:54:00,Sandstorms,High,1,Snack,electric_scooter,0,No,3.13,378.52,UPI,Delivered,,37.3
ORD100315,DELRES21DEL08,30,4.5,Delhi,2026-03-18,19:17:00,Windy,Medium,0,Meal,motorcycle,0,No,2.04,365.82,Card,Delivered,,35.8
ORD102606,HYDRES26DEL07,26,4.1,Hyderabad,2026-03-18,19:17:00,Cloudy,Medium,1,Drinks,motorcycle,2,No,6.46,291.2,Cash,Delivered,,47.3
ORD105543,CHERES38DEL01,35,4.4,Chennai,2026-03-18,19:17:00,Sunny,Jam,2,Buffet,electric_scooter,1,No,1.19,485.32,UPI,Delivered,,41.0
ORD105352,CHERES09DEL07,23,4.9,Chennai,2026-03-18,19:28:00,Sunny,Medium,1,Buffet,electric_scooter,0,No,7.17,211.45,UPI,Delivered,,34.6
ORD105948,BENRES41DEL01,23,4.6,Bengaluru,2026-03-18,20:06:00,Fog,Jam,0,Meal,scooter,0,No,12.28,446.8,UPI,Delivered,,63.5
ORD102745,HYDRES21DEL01,24,4.6,Hyderabad,2026-03-18,20:12:00,Fog,Medium,2,Drinks,motorcycle,0,No,2.15,540.39,Cash,Delivered,,32.7
ORD100796,BENRES12DEL05,35,4.4,Bengaluru,2026-03-18,20:29:00,Windy,Medium,0,Snack,motorcycle,0,No,4.4,165.6,Card,Delivered,,34.3
ORD105822,DELRES17DEL08,26,4.7,Delhi,2026-03-18,20:34:00,Sunny,High,3,Drinks,motorcycle,0,No,9.66,343.46,UPI,Delivered,,46.0
ORD105660,PUNRES19DEL08,20,4.2,Pune,2026-03-18,20:38:00,Cloudy,Medium,3,Meal,scooter,0,No,5.78,488.07,UPI,Delivered,,35.2
ORD100187,HYDRES30DEL02,34,4.4,Hyderabad,2026-03-18,20:58:00,Sunny,Low,1,Buffet,motorcycle,1,No,2.9,355.64,UPI,Delivered,,24.4
ORD104519,BENRES05DEL02,35,4.4,Bengaluru,2026-03-18,20:58:00,Windy,Low,0,Buffet,scooter,0,No,1.61,158.05,UPI,Delivered,,23.2
ORD100487,BENRES08DEL04,31,4.0,Bengaluru,2026-03-18,21:01:00,Sunny,Jam,3,Snack,electric_scooter,1,No,2.09,264.23,UPI,Delivered,,37.8
ORD101646,MUMRES43DEL07,26,4.3,Mumbai,2026-03-18,21:51:00,Sandstorms,Jam,2,Drinks,motorcycle,0,No,8.6,749.18,UPI,Delivered,,58.7
ORD103991,DELRES31DEL05,31,4.2,Delhi,2026-03-18,22:39:00,Fog,Medium,0,Snack,scooter,1,No,3.87,990.22,Cash,Delivered,,43.5
ORD102235,HYDRES43DEL03,26,4.1,Hyderabad,2026-03-18,22:42:00,Sunny,High,0,Snack,motorcycle,0,No,14.93,490.67,Cash,Delivered,,50.8
ORD102874,BENRES35DEL02,22,5.0,Bengaluru,2026-03-18,22:54:00,Sunny,High,2,Buffet,motorcycle,0,No,8.23,551.45,UPI,Cancelled,Weather Disruption,
ORD100762,MUMRES16DEL02,27,4.1,Mumbai,2026-03-18,22:56:00,Sunny,Low,0,Buffet,scooter,2,No,9.46,298.44,UPI,Delivered,,40.9
ORD101872,CHERES06DEL02,26,4.0,Chennai,2026-03-18,23:10:00,Sunny,Medium,0,Buffet,scooter,0,No,14.85,385.3,Cash,Delivered,,44.6
ORD101552,BENRES35DEL08,22,4.7,Bengaluru,2026-03-18,23:25:00,Stormy,Medium,0,Meal,electric_scooter,1,No,1.65,347.72,Cash,Delivered,,39.3
ORD100295,KOLRES10DEL07,34,4.8,Kolkata,2026-03-18,23:36:00,Cloudy,Medium,1,Meal,motorcycle,0,No,2.62,697.42,UPI,Delivered,,29.3
ORD100777,MUMRES09DEL02,34,4.8,Mumbai,2026-03-19,07:04:00,Cloudy,High,0,Snack,scooter,0,No,2.17,320.94,UPI,Delivered,,33.1
ORD100246,BENRES08DEL06,22,4.2,Bengaluru,2026-03-19,08:33:00,Stormy,Medium,0,Buffet,scooter,1,No,10.79,271.28,UPI,Delivered,,54.8
ORD103745,MUMRES15DEL05,33,4.3,Mumbai,2026-03-19,09:09:00,Sunny,Medium,2,Drinks,electric_scooter,1,No,1.52,133.58,UPI,Delivered,,33.6
ORD105880,PUNRES08DEL04,18,4.1,Pune,2026-03-19,09:12:00,Sunny,High,1,Drinks,motorcycle,1,No,4.84,243.37,UPI,Delivered,,41.3
ORD102865,DELRES03DEL04,28,4.0,Delhi,2026-03-19,10:09:00,Windy,Medium,1,Snack,bicycle,1,No,3.45,398.53,UPI,Cancelled,Restaurant Delay,
ORD101106,BENRES04DEL05,32,4.5,Bengaluru,2026-03-19,10:26:00,Windy,Low,1,Drinks,bicycle,0,No,2.43,93.61,Card,Delivered,,23.2
ORD104886,MUMRES18DEL01,29,4.6,Mumbai,2026-03-19,10:31:00,Sunny,Medium,1,Snack,scooter,0,No,2.92,277.62,Wallet,Delivered,,32.8
ORD103648,CHERES29DEL04,18,3.8,Chennai,2026-03-19,10:50:00,Cloudy,Low,1,Buffet,motorcycle,0,No,8.63,317.54,Cash,Delivered,,26.9
ORD104177,DELRES37DEL06,21,3.8,Delhi,2026-03-19,11:14:00,Stormy,High,3,Drinks,motorcycle,1,No,2.37,342.74,Cash,Delivered,,43.3
ORD105637,MUMRES05DEL01,27,4.2,Mumbai,2026-03-19,12:19:00,Windy,Low,1,Meal,electric_scooter,0,No,1.71,179.31,UPI,Cancelled,Customer Cancelled,
ORD101938,MUMRES21DEL03,20,4.6,Mumbai,2026-03-19,12:24:00,Cloudy,Low,0,Drinks,motorcycle,2,No,1.99,506.68,Wallet,Delivered,,27.3
ORD105572,MUMRES40DEL05,30,4.0,Mumbai,2026-03-19,12:29:00,Cloudy,High,3,Snack,scooter,1,No,5.3,268.8,Card,Delivered,,34.9
ORD102012,BENRES08DEL08,32,4.3,Bengaluru,2026-03-19,12:44:00,Cloudy,Low,0,Snack,scooter,2,No,3.04,216.08,Cash,Delivered,,30.1
ORD102119,HYDRES43DEL02,22,4.1,Hyderabad,2026-03-19,12:53:00,Sunny,Low,1,Snack,motorcycle,1,No,1.01,373.93,UPI,Delivered,,22.7
ORD105083,HYDRES39DEL04,31,4.2,Hyderabad,2026-03-19,12:59:00,Fog,Medium,1,Buffet,scooter,0,No,1.18,278.36,UPI,Delivered,,27.0
ORD103802,BENRES43DEL05,35,4.7,Bengaluru,2026-03-19,13:28:00,Cloudy,High,1,Buffet,electric_scooter,0,No,3.6,165.84,Cash,Delivered,,35.8
ORD100027,DELRES18DEL03,35,4.1,Delhi,2026-03-19,14:09:00,Cloudy,Medium,0,Meal,motorcycle,1,No,11.11,118.39,UPI,Delivered,,43.7
ORD103913,DELRES13DEL03,33,4.1,Delhi,2026-03-19,14:22:00,Sandstorms,Low,1,Drinks,motorcycle,0,No,1.84,412.87,Cash,Delivered,,25.2
ORD104686,MUMRES10DEL08,36,4.4,Mumbai,2026-03-19,14:33:00,Sunny,Low,2,Snack,electric_scooter,2,No,4.73,361.56,Wallet,Delivered,,25.7
ORD103914,MUMRES05DEL04,34,3.5,Mumbai,2026-03-19,16:54:00,Windy,Low,1,Meal,bicycle,0,No,6.42,250.71,UPI,Delivered,,24.2
ORD101278,DELRES12DEL06,29,4.4,Delhi,2026-03-19,17:06:00,Fog,Low,2,Meal,scooter,0,No,4.2,164.98,UPI,Delivered,,28.5
ORD103695,MUMRES27DEL06,31,4.3,Mumbai,2026-03-19,17:19:00,Fog,Medium,1,Buffet,scooter,1,No,4.79,102.0,Card,Delivered,,39.3
ORD102692,PUNRES23DEL07,30,4.7,Pune,2026-03-19,17:41:00,Cloudy,Medium,3,Snack,scooter,2,No,3.07,202.12,UPI,Delivered,,32.1
ORD103044,MUMRES02DEL01,26,4.6,Mumbai,2026-03-19,18:01:00,Fog,Medium,3,Drinks,motorcycle,2,No,1.73,293.88,UPI,Cancelled,Weather Disruption,
ORD103035,BENRES28DEL04,25,4.1,Bengaluru,2026-03-19,18:07:00,Cloudy,Medium,2,Meal,scooter,0,No,16.52,153.43,UPI,Delivered,,54.0
ORD103646,KOLRES33DEL07,22,4.9,Kolkata,2026-03-19,18:09:00,Fog,Low,1,Drinks,electric_scooter,1,No,2.15,283.65,Cash,Delivered,,25.4
ORD100532,DELRES13DEL01,21,4.6,Delhi,2026-03-19,18:23:00,Cloudy,High,2,Drinks,bicycle,2,No,1.87,261.96,Card,Delivered,,42.1
ORD101210,BENRES15DEL05,32,3.9,Bengaluru,2026-03-19,18:24:00,Sandstorms,Low,0,Drinks,scooter,0,No,2.19,351.13,Card,Delivered,,32.1
ORD104213,KOLRES23DEL07,27,4.5,Kolkata,2026-03-19,18:35:00,Windy,High,3,Buffet,bicycle,0,No,1.72,382.38,UPI,Delivered,,25.1
ORD105236,HYDRES16DEL08,22,4.0,Hyderabad,2026-03-19,18:44:00,Sandstorms,Low,0,Buffet,motorcycle,2,No,5.19,274.85,Wallet,Cancelled,Customer Cancelled,
ORD105685,DELRES33DEL06,24,4.8,Delhi,2026-03-19,18:56:00,Sunny,Medium,3,Drinks,scooter,1,No,4.26,265.95,Cash,Delivered,,40.6
ORD100373,DELRES10DEL05,36,4.9,Delhi,2026-03-19,19:07:00,Windy,Low,0,Snack,motorcycle,3,No,1.48,327.5,UPI,Delivered,,39.4
ORD105635,BENRES04DEL03,22,4.9,Bengaluru,2026-03-19,19:23:00,Fog,High,0,Meal,electric_scooter,1,No,8.86,207.7,Wallet,Delivered,,58.5
ORD100005,CHERES12DEL06,20,3.9,Chennai,2026-03-19,19:27:00,Cloudy,Medium,1,Meal,scooter,3,No,5.34,519.48,UPI,Delivered,,41.8
ORD105302,DELRES04DEL05,31,4.2,Delhi,2026-03-19,19:29:00,Sunny,Medium,2,Snack,motorcycle,1,No,4.91,359.62,Cash,Delivered,,36.4
ORD105295,DELRES19DEL06,28,4.3,Delhi,2026-03-19,19:32:00,Cloudy,Medium,3,Meal,scooter,0,No,1.32,255.99,UPI,Delivered,,27.2
ORD104658,KOLRES42DEL03,18,4.1,Kolkata,2026-03-19,19:34:00,Windy,Low,2,Drinks,scooter,0,No,5.8,197.55,UPI,Delivered,,29.2
ORD100709,MUMRES05DEL01,30,4.3,Mumbai,2026-03-19,19:38:00,Sunny,Medium,3,Drinks,motorcycle,1,No,12.73,435.21,UPI,Delivered,,41.9
ORD103490,DELRES35DEL05,28,4.5,Delhi,2026-03-19,19:39:00,Sunny,Medium,2,Snack,scooter,0,No,13.79,404.25,UPI,Delivered,,44.7
ORD103553,CHERES21DEL04,25,4.2,Chennai,2026-03-19,19:41:00,Sunny,Medium,3,Meal,motorcycle,0,No,7.31,306.08,UPI,Delivered,,37.9
ORD103163,DELRES36DEL05,26,3.7,Delhi,2026-03-19,19:54:00,Stormy,Low,0,Meal,motorcycle,0,No,4.02,198.1,UPI,Cancelled,Customer Cancelled,
ORD104360,HYDRES31DEL03,23,4.7,Hyderabad,2026-03-19,20:05:00,Cloudy,High,1,Drinks,bicycle,0,No,1.1,281.83,UPI,Delivered,,31.9
ORD104084,HYDRES34DEL06,25,4.1,Hyderabad,2026-03-19,20:09:00,Sunny,Low,2,Drinks,motorcycle,1,No,23.21,185.02,UPI,Delivered,,63.7
ORD102693,HYDRES28DEL04,38,4.7,Hyderabad,2026-03-19,20:12:00,Sunny,High,2,Drinks,scooter,3,No,0.9,143.41,UPI,Delivered,,42.2
ORD101861,BENRES11DEL04,20,4.3,Bengaluru,2026-03-19,20:13:00,Sandstorms,Jam,3,Snack,scooter,0,No,8.03,268.36,Cash,Delivered,,56.0
ORD100107,KOLRES38DEL06,29,3.7,Kolkata,2026-03-19,20:29:00,Sunny,Medium,1,Meal,scooter,2,No,3.72,92.16,UPI,Delivered,,36.9
ORD105351,CHERES19DEL04,28,4.2,Chennai,2026-03-19,20:57:00,Sunny,Low,2,Snack,motorcycle,0,No,0.91,351.78,Cash,Delivered,,22.1
ORD102016,PUNRES44DEL04,27,4.6,Pune,2026-03-19,21:16:00,Windy,Medium,3,Meal,electric_scooter,0,No,2.25,407.61,Card,Delivered,,25.7
ORD100465,DELRES43DEL07,27,4.6,Delhi,2026-03-19,21:23:00,Sunny,High,3,Drinks,electric_scooter,0,No,7.14,269.31,Wallet,Delivered,,34.2
ORD100670,PUNRES11DEL08,23,4.1,Pune,2026-03-19,21:28:00,Windy,High,2,Drinks,scooter,0,No,14.78,723.93,UPI,Cancelled,Customer Cancelled,
ORD104305,MUMRES05DEL08,29,4.3,Mumbai,2026-03-19,21:30:00,Cloudy,Medium,2,Meal,motorcycle,1,No,2.82,306.88,UPI,Delivered,,32.7
ORD103247,BENRES30DEL05,28,4.7,Bengaluru,2026-03-19,21:40:00,Sunny,Medium,1,Meal,motorcycle,1,No,5.37,453.77,UPI,Delivered,,38.1
ORD100629,MUMRES33DEL03,18,4.4,Mumbai,2026-03-19,21:42:00,Stormy,Medium,2,Snack,motorcycle,0,No,8.81,269.51,UPI,Delivered,,47.0
ORD104447,BENRES04DEL03,31,4.7,Bengaluru,2026-03-19,22:06:00,Sunny,Jam,0,Meal,scooter,3,No,12.22,386.57,UPI,Cancelled,Customer Cancelled,
ORD103921,BENRES40DEL07,23,4.7,Bengaluru,2026-03-19,22:37:00,Sunny,Jam,1,Buffet,motorcycle,0,No,20.3,324.58,UPI,Delivered,,67.2
ORD105075,BENRES43DEL07,20,4.3,Bengaluru,2026-03-19,22:42:00,Windy,High,1,Meal,scooter,0,No,4.64,151.66,Cash,Delivered,,37.3
ORD100138,PUNRES02DEL07,30,4.4,Pune,2026-03-19,23:16:00,Cloudy,Low,2,Snack,electric_scooter,0,No,10.33,468.79,UPI,Delivered,,34.9
ORD104922,BENRES15DEL05,19,5.0,Bengaluru,2026-03-20,06:15:00,Sandstorms,Low,3,Drinks,motorcycle,0,No,5.68,107.99,UPI,Delivered,,31.7
ORD105981,MUMRES29DEL02,31,4.6,Mumbai,2026-03-20,08:30:00,Cloudy,Low,0,Snack,electric_scooter,0,No,6.14,332.36,Card,Delivered,,27.8
ORD105892,CHERES17DEL08,28,4.1,Chennai,2026-03-20,08:38:00,Cloudy,High,0,Snack,motorcycle,0,No,6.5,189.98,UPI,Delivered,,32.3
ORD100974,HYDRES05DEL08,23,4.3,Hyderabad,2026-03-20,08:56:00,Cloudy,Low,3,Drinks,motorcycle,2,No,4.78,250.21,UPI,Delivered,,32.0
ORD105470,DELRES33DEL03,34,4.4,Delhi,2026-03-20,10:23:00,Windy,Medium,0,Drinks,scooter,0,No,7.24,678.49,UPI,Delivered,,29.1
ORD100351,PUNRES41DEL08,28,4.7,Pune,2026-03-20,10:34:00,Windy,Jam,3,Snack,electric_scooter,2,No,1.09,259.39,UPI,Delivered,,53.7
ORD100663,DELRES36DEL07,28,4.2,Delhi,2026-03-20,11:11:00,Stormy,Low,0,Buffet,electric_scooter,1,No,13.48,274.69,UPI,Delivered,,57.1
ORD104978,HYDRES25DEL05,29,4.9,Hyderabad,2026-03-20,11:19:00,Sunny,High,0,Buffet,motorcycle,2,No,11.38,214.27,UPI,Delivered,,55.9
ORD101843,KOLRES01DEL06,19,4.1,Kolkata,2026-03-20,11:50:00,Cloudy,Low,2,Buffet,motorcycle,0,No,6.16,353.01,UPI,Delivered,,30.4
ORD102322,PUNRES08DEL05,28,3.7,Pune,2026-03-20,12:24:00,Cloudy,Medium,3,Meal,motorcycle,1,No,5.61,691.58,UPI,Delivered,,35.9
ORD101939,MUMRES27DEL01,31,4.5,Mumbai,2026-03-20,12:39:00,Sunny,Jam,1,Buffet,motorcycle,0,No,6.95,306.13,Cash,Delivered,,48.8
ORD100289,DELRES39DEL07,32,4.1,Delhi,2026-03-20,12:41:00,Sunny,Low,0,Snack,motorcycle,1,No,1.96,105.39,UPI,Delivered,,20.5
ORD105361,BENRES02DEL08,28,4.3,Bengaluru,2026-03-20,13:17:00,Sandstorms,Medium,1,Snack,motorcycle,1,No,10.3,177.4,Wallet,Cancelled,Weather Disruption,
ORD104178,BENRES14DEL07,29,4.1,Bengaluru,2026-03-20,13:55:00,Cloudy,High,3,Snack,scooter,0,No,10.96,320.62,Cash,Delivered,,46.7
ORD102955,HYDRES30DEL02,30,3.7,Hyderabad,2026-03-20,13:57:00,Sunny,High,0,Drinks,electric_scooter,0,No,3.19,80.0,Cash,Delivered,,30.9
ORD104439,DELRES44DEL06,28,4.8,Delhi,2026-03-20,13:57:00,Sunny,Medium,1,Snack,scooter,0,No,1.2,473.93,UPI,Delivered,,28.8
ORD104811,MUMRES40DEL04,31,4.3,Mumbai,2026-03-20,14:06:00,Windy,Medium,3,Meal,motorcycle,0,No,2.66,204.18,UPI,Delivered,,23.7
ORD104045,DELRES22DEL01,41,4.8,Delhi,2026-03-20,14:33:00,Stormy,Low,1,Buffet,motorcycle,0,No,2.8,247.52,UPI,Delivered,,32.5
ORD105762,BENRES33DEL01,33,4.5,Bengaluru,2026-03-20,14:33:00,Windy,Low,2,Snack,motorcycle,0,No,6.27,319.74,UPI,Delivered,,34.7
ORD103864,BENRES19DEL01,35,3.9,Bengaluru,2026-03-20,16:48:00,Cloudy,Low,0,Buffet,motorcycle,0,No,1.77,263.53,UPI,Delivered,,24.8
ORD100951,KOLRES43DEL06,33,4.4,Kolkata,2026-03-20,16:55:00,Sunny,Medium,0,Drinks,scooter,1,No,2.62,328.01,UPI,Delivered,,33.0
ORD104122,CHERES16DEL07,18,4.4,Chennai,2026-03-20,17:05:00,Sunny,High,1,Snack,motorcycle,3,No,1.17,274.87,UPI,Cancelled,Customer Cancelled,
ORD104609,CHERES02DEL02,37,4.4,Chennai,2026-03-20,17:25:00,Sunny,High,3,Meal,scooter,0,No,1.37,502.33,Card,Delivered,,36.9
ORD104092,MUMRES06DEL05,40,4.6,Mumbai,2026-03-20,17:30:00,Fog,Medium,3,Drinks,scooter,1,No,8.36,521.93,UPI,Cancelled,Traffic Delay,
ORD101496,PUNRES06DEL08,39,4.5,Pune,2026-03-20,18:25:00,Cloudy,High,2,Meal,electric_scooter,0,No,18.88,337.87,UPI,Delivered,,56.4
ORD102118,DELRES41DEL05,34,4.2,Delhi,2026-03-20,18:25:00,Sunny,High,1,Snack,motorcycle,2,No,1.44,555.81,Wallet,Delivered,,39.3
ORD102931,BENRES13DEL03,32,4.2,Bengaluru,2026-03-20,18:29:00,Sunny,Low,1,Snack,electric_scooter,0,No,0.88,335.65,UPI,Delivered,,15.9
ORD105607,BENRES15DEL04,22,4.3,Bengaluru,2026-03-20,18:41:00,Sandstorms,Low,3,Buffet,electric_scooter,1,No,4.22,391.62,UPI,Cancelled,Delivery Partner Unavailable,
ORD105124,CHERES07DEL07,31,4.5,Chennai,2026-03-20,18:45:00,Cloudy,Medium,2,Buffet,motorcycle,0,No,25.0,797.3,UPI,Delivered,,59.9
ORD101842,PUNRES17DEL01,25,3.8,Pune,2026-03-20,18:46:00,Stormy,Medium,3,Snack,scooter,0,No,4.83,253.01,UPI,Cancelled,Restaurant Delay,
ORD102812,HYDRES05DEL08,24,4.8,Hyderabad,2026-03-20,18:46:00,Sunny,Medium,0,Meal,motorcycle,1,No,1.18,178.72,UPI,Delivered,,26.8
ORD104023,CHERES28DEL07,29,3.9,Chennai,2026-03-20,18:46:00,Sunny,Low,1,Drinks,scooter,1,No,2.23,177.02,UPI,Delivered,,25.7
ORD104153,HYDRES10DEL01,27,3.9,Hyderabad,2026-03-20,18:58:00,Cloudy,Jam,0,Drinks,motorcycle,0,No,7.43,250.13,Card,Delivered,,42.8
ORD101931,BENRES07DEL05,24,3.7,Bengaluru,2026-03-20,19:08:00,Sunny,Medium,3,Buffet,bicycle,0,No,3.04,377.5,Cash,Delivered,,30.9
ORD103994,MUMRES39DEL07,23,4.8,Mumbai,2026-03-20,19:25:00,Cloudy,Low,2,Snack,motorcycle,0,No,4.69,475.54,Cash,Delivered,,30.6
ORD101588,MUMRES34DEL03,35,3.8,Mumbai,2026-03-20,19:26:00,Windy,Medium,1,Meal,motorcycle,0,No,3.73,427.34,UPI,Delivered,,24.5
ORD105846,CHERES10DEL06,22,4.3,Chennai,2026-03-20,19:28:00,Sunny,Medium,2,Buffet,scooter,1,No,2.26,276.72,Wallet,Delivered,,21.5
ORD103545,MUMRES35DEL01,30,4.4,Mumbai,2026-03-20,19:33:00,Sunny,Low,3,Buffet,motorcycle,3,No,5.19,344.05,Cash,Delivered,,36.7
ORD104034,BENRES03DEL06,32,4.6,Bengaluru,2026-03-20,19:37:00,Sunny,High,3,Meal,electric_scooter,3,No,2.44,137.26,Card,Delivered,,45.5
ORD105173,BENRES23DEL04,24,4.4,Bengaluru,2026-03-20,20:02:00,Sunny,Medium,1,Meal,scooter,0,No,0.82,142.32,UPI,Delivered,,17.4
ORD104797,BENRES27DEL07,36,5.0,Bengaluru,2026-03-20,20:19:00,Sunny,Low,3,Snack,motorcycle,0,No,12.31,532.41,UPI,Delivered,,38.3
ORD101645,PUNRES36DEL05,38,4.5,Pune,2026-03-20,20:43:00,Fog,Low,1,Buffet,bicycle,0,No,6.57,137.45,UPI,Delivered,,34.4
ORD105584,BENRES01DEL02,22,3.7,Bengaluru,2026-03-20,21:01:00,Sunny,High,0,Meal,motorcycle,3,No,7.09,218.29,UPI,Delivered,,55.5
ORD102742,MUMRES13DEL07,34,4.1,Mumbai,2026-03-20,21:03:00,Sunny,Low,3,Buffet,electric_scooter,1,No,11.83,214.45,Cash,Delivered,,41.2
ORD105987,BENRES35DEL06,29,4.6,Bengaluru,2026-03-20,21:06:00,Sunny,High,3,Buffet,motorcycle,1,No,13.67,237.19,Wallet,Cancelled,Customer Cancelled,
ORD104056,BENRES24DEL01,28,4.8,Bengaluru,2026-03-20,21:26:00,Cloudy,Jam,2,Buffet,motorcycle,1,No,1.66,135.16,UPI,Cancelled,Restaurant Delay,
ORD101963,BENRES20DEL05,18,4.2,Bengaluru,2026-03-20,21:28:00,Cloudy,Medium,0,Snack,scooter,0,No,13.56,217.24,Cash,Delivered,,44.7
ORD101980,DELRES27DEL08,32,4.5,Delhi,2026-03-20,21:59:00,Fog,High,1,Drinks,scooter,0,No,1.23,582.31,UPI,Delivered,,27.2
ORD100055,KOLRES22DEL02,31,4.3,Kolkata,2026-03-20,22:05:00,Stormy,High,2,Snack,motorcycle,0,No,0.94,596.06,UPI,Delivered,,34.5
ORD101638,DELRES28DEL01,35,4.2,Delhi,2026-03-20,22:17:00,Cloudy,Low,0,Meal,electric_scooter,1,No,3.94,172.26,Card,Delivered,,28.9
